id;text;homotransphobic;reappropriation
4625;@user_abcdefgh Tra transgender e gender fluid (gay e le lesbiche a parte) si è persa di vista ll'unicitá dell'organo riproduttivo femminile. Uomini trans si definiscono al pari delle donne. Eppure mai avranno una gravidanza o allatteranno un figlio. La loro femminilitá è, semplicemente, finta!;1;0
4626;@user_abcdefgh @user_abcdefgh Lei è per caso troia o rotto in culo per sentirsi tirato in causa?;0;0
4628;ma che minchia ha diocane sto ricchione [URL];1;0
4631;@user_abc @user_abc guarda che l’anno scorso uno voleva buttarmi giù il profilo ha detto che voleva denunciarmi perché avevo detto ricchione quindi da li trauma vitale;0;0
4633;@user_abc @user_abc poi mi denunci in tribunale che hai fatto ho detto ricchione secondo lui mi mandavano in carcere non lo so;0;0
4634;@user_abc @user_abc “e tu che ci fai in carcere cosa hai fatto” ho chiamato un cantante ricchione;0;0
4637;@user_abcd @user_abcdefghij ..ci credo poco, lo scambio dei bignè, supera ogni aspettativa! Purtroppo per fare il politico non occorre più essere muniti trasbordante INTEGERRIMITÀ e CULTURA! È sufficiente essere un abile intrallazzatore, esperto venditore di cincaglierie e se sei pure ricchione hai una skil;1;0
4641;@user_abcdefghij Tu sei solo un frocio e lecchi quella per terra rotto in culo.;1;0
4642;@user_abcdef @user_ab @user_abcdefghi @user_abcd sei più ricchione di loro , vai a fare in culo;1;0
4653;RT @user_abcd @user_abcde ho letto sono ricchione;0;0
4654;@user_abcd @user_ab Ma Conte è una checca isterica rancorosa.;1;0
4657;@user_abcde Sei stato sfortunato.... Il professore è ricchione.;1;0
4664;RT @user_abcdefgh @user_abcdefghij @user_abcdefghi è anche identico spiccicato al cantante ricchione dei the ark [URL];1;0
4666;@user_abcdefghij @user_abcd Peggio di un checca isterica!!!;1;0
4668;@user_abcdefghij @user_abcdefghij Sei solo un invertito che non vuole ammettere che certi comportamenti sono schifosi. Vuoi fare il ricchione? Bene, mettiti il guanto.;1;0
4669;@user_abcdefghij @user_abcdefghij Non sarà ricchione, ma rimane un coglione. La teoria che il vaccino causi l'HIV è una stronzata, l'HIV esiste e continuerà ad esistere e la causa della sua sopravvivenza negli anni è dovuta ai rapporti omosessuali.;1;0
4678;mezzanotte e mezza e checca esordisce con buongiorno;0;0
4688;RT @user_ab Mi basta ascoltare 10 secondi DRAGHI per realizzare quanto Conte è una nullità ( e checca rancorosa ).;1;0
4689;@user_abcd No eh, non prendono Depay per quella checca isterica? Anche no;1;0
4691;@user_abcdef No, oggi devi essere ricchione.;0;0
4693;@user_abcdefgh lui peggio del ricchione di ieri;1;0
4704;Sapete una cosa!? Mi sono rotto il cazzo di sentire “il pianeta sta morendo”, “ricchione” e “negro” sono offensivi”, “l’omosessualità è normale”, “il pedofilo ama a modo suo”, “Draghi è il migliore”, “il vaccino ha salvato milioni di vite”! #ANDATETUTTIACAGARE;1;0
4705;@user_abcdefg @user_abcd Una checca repressa mediamente isterica.;1;0
4706;"In una ventina di giorni mi si è bruciata ... La TV -&gt;Lavatrice -&gt; Router -&gt; Batteria della Vespa .. e oggi il telefono. AAA. cerco un parroco ricchione per una benedizione stile antico .";1;0
4708;@user_abcde @user_abcdefg @user_abcdef Questa foto mi ha fatto urlare come una checca;1;0
4709;@user_abcdefghi Crede che sei ricchione, questa è la verità;0;0
4720;@user_abcde Tu che dai del ricchione a me il colmo proprio;0;0
4726;@user_abcde Ma quanti soldi ti da LAPO ELCKAN, vecchia checca;1;0
4730;@user_ab Un po’ come quando tra gay si chiamano “finocchio”, “frocio” o “ricchione”. Lo dicessi io sarei un omofobo;0;0
4731;@user_abcdefgh Io non mi sono offesa, figurati. Io spero solo per te che tu non sia obeso, anoressico, gay, lesbica, incinta, di colore o povero. In caso contrario, sarai un “deviato” e quindi un problema. E i fascisti i problemi non li risolvono a parole. Li eliminano alla radice.;1;0
4733;@user_abc @user_abcdefg @user_abcdefghij Hanno spostato.Napoli e nessuno ha detto niente? E checca××0, sempre l'ultimo a sapere le cose. 🙄🤔🤦‍♂️;0;0
4735;@user_abcdefg @user_abcde Pagano 50 skriniar, 27 anni difensore a 12 mesi da scadenza, e noi nel caso non riusciamo a venderlo estate prossima a venderlo bene? Va bene il pessimismo ma non capisco perche dovremmo distruggere un progetto il 25 di agosto per prendere una checca egocentrica;1;0
4736;"European chasers: (ITA🇮🇹) ""La donna transessuale è un'esperienza speciale, come il caviale, la qualità è nota solo a chi ha assaggiato la propia tenerezza succosa, esotica"" I chaser americani: ""Ne ho tanto bisogno di un ragazzo effeminato che fotta il mio culo sudicio e peloso""";0;0
4737;@user_abcdefghij avevo letto ricchione stavo per bestemmia re;0;0
4739;@user_abcdef Sei bellissimo probabilmente era una checca isterica 😂😂😂😂porta pazienza è il post covid;1;0
4741;@user_abcde @user_abcdefghi basta con ste cose da ricchione;1;0
4743;@user_abcdefg Ma chi la vuole sta checca isterica? Solo voi secondò me;1;0
4747;@user_abcdefg Immagino negli spogliatoi il video fisso ogni pre partita con la checca bionda e il vecchio che fanno da capi ultrà ... Fomenterebbe chiunque;1;0
4749;@user_abc Se lo scopri fammi sapere, te lo chiede una sarda frocia circodata da etero;0;1
4752;Scrivere che è ricchione, no eh? [URL];1;0
4753;@user_abcdefg @user_abcde ma la parte frocia del Jtwitter ero io...;0;0
4756;@user_abcd @user_abcdef Senza offesa, sembri una checca isterica,a già lo sei!!;1;0
4757;@user_abcdefghij @user_ab Io pure ma a Roma praticamente è un giorno e mezzo, poi mi sono fatto riformare in quanto ricchione iscrivendomi all'arcigay (a casa di Franco Grillini!);0;1
4759;@user_abcdefghij Paragone alla manifestazione sembrava una checca isterica non fa paura nemmeno a un pesce rosso fuori dall'acqua;1;0
4761;@user_ab È una super chicca o checca dipende dalla pronuncia;1;0
4767;@user_abcdefgh Mammamij già me lo immagino che inizia a fare quelle cose a ricchione Ronaldo p ammor e dij 😂😂😂 no che osimhen mi piace eh;1;0
4768;RT @user_abcdefgh Harry ti giuro non ti insulti più non ti chiamo più frocio versmente ricchione di merds vieni a Napoli 🕯🕯🕯🕯🕯🕯🕯🕯;1;0
4769;@user_abcd Vabbè ma il petto di pollo è sacrosanto Io devo metterci sopra paprika e pepe perché se no non riesco a mangiarlo, ma sono una checca quindi è un discorso a parte;0;1
4774;Non mi portate quella checca isterica di #Ronaldo nel mio Napoli che arrevoto, eh!!;1;0
4776;@user_abcdefghi @user_abcdefghij Potrebbe essere. Ma sono preoccupato dal suo essere checca isterica prima donna;1;0
4780;No raga, veramente che sciok, Meloni che non vuole un figlio né ricchione né comunista. Dove andremo a finire? Nemmeno fosse la leader di un partito di destra, sono sconvolto, datemi dell'acqua zuccherata. [URL];0;0
4781;partecipiamo alla festa … harry ricchione;1;0
4791;@user_ @user_abcdefghi Ma falla finita idiota e rileggi cosa scrivi, oltre i beceri insulti da checca isterica e bisbetica non hai nessuna capacità di analisi e nessun talento. Pensi di screditare l avversario invece rispetto alla tua pochezza lo elevò alle stelle.;1;0
4792;Madre ha detto a mia zia che sono frocia (cosa che non avrebbe dovuto fare but she knew no better) e Mia zia le ha detto “lo sapevo già” no guarda tu non sapevi proprio un cazzo voi con ste uscite vi prenderei a schiaffoni. “Lo sapevo”, “si vedeva/vede” come risposte da non dare;0;1
4793;@user_abcdefgh @user_abcd @user_ab @user_abcdefghi Io non dimentico lo schifo che hanno fatto. Omosessuali compresi. I promessi a subire discriminazione, che stanno lì felici a discriminare chi non poteva manco salire su un bus. È facile fare il ricchione col culo di un altro.;1;0
4794;@user_abcdefg Sei tanto appassionato di Ronalda perché è una frocia come te.;1;0
4799;@user_abcdefgh Mi presento son l'orsetto ricchione e come avrai intuito...;0;0
4801;@user_abcd @user_abc @user_ab Quando dovrai rifarti le tette, chiedi alla Ferragni, checca!;1;0
4815;appena arrivato alla stazione di Roma e già mi trovo il cartellone pubblicitario di quel ricchione di harry styles ma crepa;1;0
4817;@user_abcd Io ricchione e tossicodipendente , ma è devianza? Visto che in tv, in politica, in sanità sono spesso presenti! O normalità? E quelli normali: non tossici, non ricchioni, non ladri, non tangentisti sono deviati?;0;1
4823;Mi piacciono i ricci perché sono ricchione;0;1
4832;@user_abcdefghi In Europa ognuno fa quello checca..o gli pare. Assemblea Costituente e federazione Europea subito. Altrimenti ci si rassegni ad una posizione di secondo piano e a non contare nulla, mentre le Superpotenze si scontrano tra loro.;0;0
4833;@user_abcdefghi Ma che dite ...un pensionato rompi balle una mezza frocia ......so tutto io ........e' finito ..ma voi pensate che se fosse Ronaldo il buono ve lo darebbero ....deve appiccare le scarpe al chiodo;0;0
4837;Ovviamente abbiamo bruciato soldi per la checca argentina [URL];1;0
4838;RT @user_abcdef @user_ab @user_abcdefgh @user_abcdefg Non ha detto concepita da un ricchione;1;0
4846;@user_abcdefghi Era il 2001 e aveva boh 25 anni, ma già padroneggiava i temi della destra frocia in purezza. Tornai dentro e dissi raga non possiamo dire che so fasci alla fine fini ha baciato Er muro der pianto;0;0
4849;@user_abcdef questo ormai è scontato ho anche la bandiera frocia nella carrd;0;1
4853;a me pare sia diventato solo una checca [URL];1;0
4855;@user_abcdef @user_abcde Scritte da repubblica poi 😂😂😂 che ipocrita rottinculo che sei Enrì…sei deviato mentalmente! Il giorno in cui trapasserai,satana ti aspetterà a braccia aperte!!;1;0
4856;Avete intezione di finirla con la divinizzazione di quel ricchione di dybala? Eh perché avete mezzo rotto i coglioni dio porco;1;0
4859;Il sesso anale passivo è una pratica più dignitosa e meno frocia di avere amiche donne;0;0
4864;@user_abcdefg Così smette di fare la checca isterica;1;0
4867;"@user_abcdefgh Caro Zanna, il fatto che lei sia omosessuale, che ama gli uomini, che sia paladino di lesbiche, trans ecc,personalmente non me ne frega un caxxo; faccia quello che le piace, lo prenda dove vuole ma la smetta di rompere i cogxxoni. Le bollette luce-gas e aumenti sono fatti seri";0;0
4874;Capisco che per i giovani sarebbe un acquisto paragonabile a D10S e per il Napoli (alle cifre note) un affare irrinunciabile…ma se adesso immagino la checca isterica sbraitare al primo lancio sbagliato di Marittiello o sostituzione di Lucky Luciano…BRIVIDI #Ronaldo;1;0
4877;Basta un risentimento per restare con 3 attaccanti per 2 posti, di cui una checca e una mummia. Piango.;1;0
4882;@user_ab Mi dici che foto di merda ti sei fatto ma poi sei alto un metro e 20 massimo e sei anche ricchione guarda che maglia + hai le spalle storte fidati di me lascia stare fn e vedi di fare il glow up prima dell inizio della scuola [URL];1;0
4885;@user_abcd Ma prendono anche la checca isterica ?;1;0
4889;@user_abcdefghi @user_abcdefgh @user_abcdefgh mio uomo a quanto pare è ricchione quindi niente...;0;0
4890;Fin dall'antico Egitto l'asino democratico è ricchione di suo, quindi guardarsi le spalle;1;0
4898;@user_abcd secondo la logica di rize tua nonna è frocia;0;0
4905;@user_abcdefg Non ce ne frega un cazzo ricchione;1;0
4913;@user_abcde @user_abcde @user_abcdef Dio maiale un altro bel ricchione;1;0
4915;@user_abcdefg A checca paona gli da fastidio il sangue...specialmente il suo.;1;0
4916;"@user_abc @user_abcdefghij Purtroppo la realtà è che la penserebbero proprio così.Mio nipote bullizzato a scuola,madre del ragazzo chiamata in causa dalla scuola, durante la discussione ha detto:""Chill è criminale, mica è ricchione ca tiene bisogno di essere curato""(Le suggerivano l'aiuto di uno psicologo)";0;0
4917;@user_abcdef Fanno un voto che dimostra che hanno la mente frocia. Sicuramente prenderlo li è molto meno checca.;1;0
4928;"@user_abcdefg ""Tesoro, come sei antica!"" ""Cara, come sei frocia!""";0;0
4931;@user_abcd @user_abcdefghij Fanno solo presenza ma questo lo sa…lei è una checca speculatrice;1;0
4932;invece voi che ci date delle transfobiche ogni giorno siete nel giusto, non è che le lesbiche sono vittime di odio da tutta la comunità ormai da un bel po', nessuno escluso [URL];0;0
4935;alle lesbiche non piacciono dei moidi travestiti 😞😞😞😞😞😞😞😞 chissa come mai 😞😞😞😞😞😞😞 che transfobiche del cazzo proprio;0;0
4938;@user_abcd @user_abcdefgh Si proprio questo! Senza finocchi e lesbiche!!!;1;0
4941;@user_abcd @user_abc @user_abcdefghij A bocca e in bellissimo strumento e facile fare il ricchione col culo degli altri quanta ignoranza c’è in girò e chiaro che questa gente vive nelle case di Barbie;1;0
4942;se sei uomo devi fare l'uomo punto non sei una checca;1;0
4943;@user_abcdefg tesoro guarda che sono le femmine come te e voi che fanno allontanare il vero uomo ed e giusto che vi attirate gli affamati di figa e se non ti vanno bene diventa lesbica che non si perde niente anzi un uomo non diventa frocio a causa di una femmina;1;0
4944;@user_abcdefghij @user_abcdefgh Infatti questo non è un gay è una checca;1;0
4946;La checca croata mal di schiena per correre dietro ad un pallone, la gente che lavora in cantiere allora dovrebbe lavorare 1 giorno su 365 porcodio [URL];1;0
4948;@user_abcdefghij @user_abc @user_abcd secondo me a sto ricchione gli dovrebbe prendere qualcosa;1;0
4949;"@user_abcdefghi Un classico thread del tipo della checca col deretano altrui, peraltro filo NATO come te. Invece proporrei coerenza: comportarsi esattamente come facciamo per gli altri 58 conflitti mondiali; indifferenza.";1;0
4950;“hai un pisello con i superpoteri” cit. checca;0;0
4951;La frocia di ricotta dei monti Sicani, recuperata da Margherita Guzzetta di Vivere Slow [URL];0;0
4954;@user_abcdefgh 😱😱😱Ma checca@@o è, il circolo anziani di Poggio Mirteto??? Ovviamente mi scuso con gli anziani del Poggio, che non mi hanno fatto nulla di male.;0;0
4957;Pfff.... bloccato da una checca ispanica. Non ci sono più gli spagnoli di una volta come quelle della divisione blue [URL];1;0
4961;Ma se inizia a puzzarti la figa...vuol dire che stai diventando ricchione?;1;0
4962;@user_abcd Perché c’è qualche genitore contento di avere un figlio finocchio o una figlia lesbica??;1;0
4964;@user_abcdefghij @user_abcdefgh Eh infatti si è visto nei video quanto è checca;1;0
4968;[URL] Io sono bipolare , petofolo , ricchione trans, emarginato e pure con l aidds . Però dicci allo sbirro di mmerda che NON SONO CORNUTO COME LUI. PERCHE SONO CRISTIANO.;0;0
4969;@user_abcdef @user_abcde Allora sei ricchione completamente;1;0
4972;@user_abcde Ai miei tempi una checca non gode a di un grande sostegno. Figuriamoci col Rock;0;0
4973;RT @user_abcdefg @user_abc Se c’è qualche ragazzo che dice contro è ricchione fidatevi;1;0
4974;@user_a adesso la risposta non da ricchione?;1;0
4976;ma letta si rende conto di avere la faccia e 8o comportamento di una checca isterica !?! [URL];1;0
